track_id;track_name;genre_id;album_id;track_length_seconds;composer
2458;"The Fat Man";2;414;156;"Dave Bartholomew/Antoine Domino"
2459;"Valley of Tears";2;414;154;"Dave Bartholomew/Antoine Domino"
2460;"Walking to New Orleans";2;414;152;"Dave Bartholomew/Antoine Domino"
2461;"Whole Lotta Loving";2;414;152;"Dave Bartholomew/Antoine Domino"
2462;"Ain't That a Shame";2;415;153;"Dave Bartholomew/Antoine Domino"
2463;"Johnny B. Goode";2;415;152;"Chuck Berry"
2464;"Maybellene";2;415;153;"Chuck Berry"
2465;"Memphis";2;415;153;"Chuck Berry"
2466;"No Particular Place to Go";2;415;153;"Chuck Berry"
2467;"Rock and Roll Music";2;415;153;"Chuck Berry"
2468;"Roll Over Beethoven";2;415;154;"Chuck Berry"
2469;"Sweet Little Sixteen";2;415;153;"Chuck Berry"
2470;"Too Much Monkey Business";2;415;153;"Chuck Berry"
2471;"School Day";2;415;153;"Chuck Berry"
2472;"Longview";2;416;203;"Billie Joe Armstrong"
2473;"Welcome To Paradise";2;416;183;"Billie Joe Armstrong"
2474;"Basket Case";2;416;182;"Billie Joe Armstrong"
2475;"When I Come Around";2;416;179;"Billie Joe Armstrong"
2476;"She";2;416;231;"Billie Joe Armstrong"
2477;"J.A.R.";2;417;150;"Billie Joe Armstrong"
2478;"Geek Stink Breath";2;417;156;"Billie Joe Armstrong"
2479;"Brain Stew";2;417;160;"Billie Joe Armstrong"
2480;"Stuck With Me";2;417;180;"Billie Joe Armstrong"
2481;"Walking Contradiction";2;417;183;"Billie Joe Armstrong"
2482;"Good Riddance (Time Of Your Life)";2;418;165;"Billie Joe Armstrong"
2483;"Redundant";2;418;178;"Billie Joe Armstrong"
2484;"Hitchin' A Ride";2;418;175;"Billie Joe Armstrong"
2485;"Nice Guys Finish Last";2;418;192;"Billie Joe Armstrong"
2486;"Minority";2;419;176;"Billie Joe Armstrong"
2487;"Warning";2;419;185;"Billie Joe Armstrong"
2488;"Waiting";2;419;238;"Billie Joe Armstrong"
2489;"Macy's Day Parade";2;419;226;"Billie Joe Armstrong"
2490;"American Idiot";2;305;241;"Billie Joe Armstrong"
2491;"Holiday";2;305;274;"Billie Joe Armstrong"
2492;"Boulevard Of Broken Dreams";2;305;258;"Billie Joe Armstrong"
2493;"Are We The Waiting";2;305;204;"Billie Joe Armstrong"
2494;"St. Jimmy";2;305;156;"Billie Joe Armstrong"
2495;"Know Your Enemy";2;420;219;"Billie Joe Armstrong"
2496;"21 Guns";2;420;275;"Billie Joe Armstrong"
2497;"Viva La Gloria?";2;420;211;"Billie Joe Armstrong"
2498;"Last Of The American Girls";2;420;227;"Billie Joe Armstrong"
2499;"Oh Love";2;420;250;"Billie Joe Armstrong"
2500;"Still Breathing";2;421;240;"Billie Joe Armstrong"
2501;"Bang Bang";2;421;179;"Billie Joe Armstrong"
2502;"Revolution Radio";2;421;183;"Billie Joe Armstrong"
2503;"Say Goodbye";2;421;198;"Billie Joe Armstrong"
2504;"Outlaws";2;421;224;"Billie Joe Armstrong"
2505;"Ordinary World";3;305;269;"Billie Joe Armstrong"
2506;"21st Century Breakdown";3;420;276;"Billie Joe Armstrong"
2507;"Father Of All…";3;422;146;"Billie Joe Armstrong"
2508;"Oh Yeah!";3;422;155;"Billie Joe Armstrong"
2509;"Sugar Youth";3;422;160;"Billie Joe Armstrong"
2510;"Graffitia";3;422;194;"Billie Joe Armstrong"
2511;"I Fought The Law";19;423;186;"The Clash"
2512;"Knowledge";19;424;146;"Mike Dirnt"
2513;"Bab's Uvula Who?";19;424;153;"Mike Dirnt"
2514;"Welcome To Paradise";19;424;182;"Billie Joe Armstrong"
2515;"Chump";19;424;175;"Billie Joe Armstrong"
2516;"Burnout";19;424;145;"Billie Joe Armstrong"
2517;"Longview";19;424;203;"Billie Joe Armstrong"
2518;"One Of My Lies";19;424;147;"Billie Joe Armstrong"
2519;"Having A Blast";19;424;198;"Billie Joe Armstrong"
2520;"Crazy In Love";1;1;238;"Shawn Carter"
2521;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
2522;"Umbrella";3;3;277;"Shawn Carter"
2523;"I Will Always Love You";4;4;263;"Dolly Parton"
2524;"Bohemian Rhapsody";2;12;527;"Freddie Mercury"
2525;"Smooth Criminal";3;155;256;"Michael Jackson"
2526;"Hey Jude";2;221;432;"John Lennon"
2527;"Billie Jean";3;24;297;"Michael Jackson"
2528;"Rolling in the Deep";3;11;242;"Adele Adkins"
2529;"Shape of You";3;18;241;"Ed Sheeran"
2530;"I Want to Hold Your Hand";2;354;163;"John Lennon"
2531;"I Gotta Feeling";3;6;301;"David Guetta"
2532;"Let It Be";2;425;263;"John Lennon"
2533;"Uptown Funk";15;NULL;242;"Mark Ronson"
2534;"Hotel California";2;21;431;"Don Felder"
2535;"We Are the Champions";2;43;155;"Freddie Mercury"
2536;"Don't Stop Believin'";2;13;286;"Jonathan Cain"
2537;"I Will Survive";7;33;240;"Dino Fekaris"
2538;"Livin' on a Prayer";2;23;277;"Jon Bon Jovi"
2539;"Thriller";3;24;358;"Rod Temperton"
2540;"Take On Me";3;29;193;"Morten Harket"
2541;"Eye of the Tiger";2;44;241;"Frank Sullivan"
2542;"I'm Yours";3;9;235;"Jason Mraz"
2543;"Stayin' Alive";7;41;220;"Barry Gibb"
2544;"Wake Me Up Before You GoGo";3;225;219;"George Michael"
2545;"Sweet Child o' Mine";2;14;304;"Guns N' Roses"
2546;"Don't Stop Me Now";2;28;209;"Freddie Mercury"
2547;"All of Me";3;15;272;"John Stephens"
2548;"We Will Rock You";2;43;128;"Brian May"
2549;"Despacito";5;19;258;"Luis Fonsi"
2550;"Can't Help Falling in Love";3;30;177;"Hugo Peretti"
2551;"I Love Rock 'n' Roll";2;40;152;"Alan Merrill"
2552;"I Want It That Way";3;224;209;"Max Martin"
2553;"My Heart Will Go On";3;426;286;"James Horner"
2554;"Walking on Sunshine";3;231;213;"Kimberley Rew"
2555;"Ain't No Sunshine";18;196;133;"Bill Withers"
2556;"Bad Romance";3;366;300;"Stefani Germanotta"
2557;"Hallelujah";6;31;231;"Leonard Cohen"
2558;"Don't You Worry Child";9;35;219;"Steve Angello"
2559;"Toxic";3;37;213;"Cathy Dennis"
2560;"Every Breath You Take";2;187;272;"Sting"
2561;"Chandelier";3;16;256;"Sia Furler"
2562;"The Scientist";2;20;278;"Guy Berryman"
2563;"Happy";3;45;213;"Pharrell Williams"
2564;"Viva La Vida";2;32;263;"Guy Berryman"
2565;"I'm a Believer";2;39;166;"Neil Diamond"
2566;"Uptown Girl";3;47;203;"Billy Joel"
2567;"Lose Yourself";17;62;316;"Jeff Bass"
2568;"Wonderwall";2;427;269;"Noel Gallagher"
2569;"Hey Ya!";17;7;233;"Andre Benjamin"
2570;"Caught Up in You";2;50;269;"Donnie Van Zant"
2571;"Fantasy Girl";2;50;225;"Donnie Van Zant"
2572;"Hold On Loosely";2;50;269;"Donnie Van Zant"
2573;"If I'd Been the One";2;50;225;"Donnie Van Zant"
2574;"Rockin' Into the Night";2;50;269;"Donnie Van Zant"
2575;"Back Where You Belong";2;50;225;"Donnie Van Zant"
2576;"Teacher Teacher";2;50;269;"Donnie Van Zant"
2577;"WildEyed Southern Boys";2;50;225;"Donnie Van Zant"
2578;"You Keep Runnin' Away";2;50;269;"Donnie Van Zant"
2579;"Caught Up in You (Live)";2;50;225;"Donnie Van Zant"
2580;"Fantasy Girl (Live)";2;50;269;"Donnie Van Zant"
2581;"Hold On Loosely (Live)";2;50;225;"Donnie Van Zant"
2582;"If I'd Been the One (Live)";2;50;269;"Donnie Van Zant"
2583;"Rockin' Into the Night (Live)";2;50;225;"Donnie Van Zant"
2584;"Back Where You Belong (Live)";2;50;269;"Donnie Van Zant"
2585;"Teacher Teacher (Live)";2;50;225;"Donnie Van Zant"
2586;"WildEyed Southern Boys (Live)";2;50;269;"Donnie Van Zant"
2587;"You Keep Runnin' Away (Live)";2;50;225;"Donnie Van Zant"
2588;"Second Chance";2;50;269;"Donnie Van Zant"
2589;"Like No Other Night";2;50;225;"Donnie Van Zant"
2590;"Back to Paradise";2;50;269;"Donnie Van Zant"
2591;"Chain Lightnin'";2;50;225;"Donnie Van Zant"
2592;"Once in a Lifetime";2;50;269;"Donnie Van Zant"
2593;"Long Time Gone";2;50;225;"Donnie Van Zant"
2594;"Second Chance (Live)";2;50;269;"Donnie Van Zant"
2595;"Like No Other Night (Live)";2;50;225;"Donnie Van Zant"
2596;"Back to Paradise (Live)";2;50;269;"Donnie Van Zant"
2597;"Chain Lightnin' (Live)";2;50;225;"Donnie Van Zant"
2598;"Once in a Lifetime (Live)";2;50;269;"Donnie Van Zant"
2599;"Long Time Gone (Live)";2;50;225;"Donnie Van Zant"
2600;"Rockin' Into the Night (Live '90)";2;50;269;"Donnie Van Zant"
2601;"Caught Up in You (Live '90)";2;50;225;"Donnie Van Zant"
2602;"Hold On Loosely (Live '90)";2;50;269;"Donnie Van Zant"
2603;"If I'd Been the One (Live '90)";2;50;225;"Donnie Van Zant"
2604;"Fantasy Girl (Live '90)";2;50;269;"Donnie Van Zant"
2605;"Back Where You Belong (Live '90)";2;50;225;"Donnie Van Zant"
2606;"You Keep Runnin' Away (Live '90)";2;50;269;"Donnie Van Zant"
2607;"WildEyed Southern Boys (Live '90)";2;50;225;"Donnie Van Zant"
2608;"Teacher Teacher (Live '90)";2;50;269;"Donnie Van Zant"
2609;"Rockin' Into the Night (Live '91)";2;50;225;"Donnie Van Zant"
2610;"Caught Up in You (Live '91)";2;50;269;"Donnie Van Zant"
2611;"Hold On Loosely (Live '91)";2;50;225;"Donnie Van Zant"
2612;"If I'd Been the One (Live '91)";2;50;269;"Donnie Van Zant"
2613;"Fantasy Girl (Live '91)";2;50;225;"Donnie Van Zant"
2614;"Back Where You Belong (Live '91)";2;50;269;"Donnie Van Zant"
2615;"You Keep Runnin' Away (Live '91)";2;50;225;"Donnie Van Zant"
2616;"WildEyed Southern Boys (Live '91)";2;50;269;"Donnie Van Zant"
2617;"Teacher Teacher (Live '91)";2;50;225;"Donnie Van Zant"
2618;"Rockin' Into the Night (Live '92)";2;50;269;"Donnie Van Zant"
2619;"Caught Up in You (Live '92)";2;50;225;"Donnie Van Zant"
2620;"Crazy In Love";1;1;238;"Shawn Carter"
2621;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
2622;"Crazy";2;270;223;"Willie Nelson"
2623;"Crazy On You";2;271;346;"Ann Wilson"
2624;"Crazy Train";2;272;346;"Ozzy Osbourne"
2625;"Crazy Love";1;273;228;"Van Morrison"
2626;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
2627;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
2628;"Crazy For You";3;275;231;"John Bettis"
2629;"Crazy";2;270;223;"Willie Nelson"
2630;"Crazy On You";2;271;346;"Ann Wilson"
2631;"Crazy Train";2;272;346;"Ozzy Osbourne"
2632;"Crazy Love";1;273;228;"Van Morrison"
2633;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
2634;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
2635;"Crazy For You";3;275;231;"John Bettis"
2636;"Crazy";2;270;223;"Willie Nelson"
2637;"Crazy On You";2;271;346;"Ann Wilson"
2638;"Crazy Train";2;272;346;"Ozzy Osbourne"
2639;"Crazy Love";1;273;228;"Van Morrison"
2640;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
2641;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
2642;"Crazy For You";3;275;231;"John Bettis"
2643;"Crazy";2;270;223;"Willie Nelson"
2644;"Crazy On You";2;271;346;"Ann Wilson"
2645;"Crazy Train";2;272;346;"Ozzy Osbourne"
2646;"Crazy Love";1;273;228;"Van Morrison"
2647;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
2648;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
2649;"Crazy For You";3;275;231;"John Bettis"
2650;"Crazy";2;270;223;"Willie Nelson"
2651;"Crazy On You";2;271;346;"Ann Wilson"
2652;"Crazy Train";2;272;346;"Ozzy Osbourne"
2653;"Crazy Love";1;273;228;"Van Morrison"
2654;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
2655;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
2656;"Crazy For You";3;275;231;"John Bettis"
2657;"Crazy";2;270;223;"Willie Nelson"
2658;"Crazy On You";2;271;346;"Ann Wilson"
2659;"Crazy Train";2;272;346;"Ozzy Osbourne"
2660;"Crazy Love";1;273;228;"Van Morrison"
2661;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
2662;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
2663;"Crazy For You";3;275;231;"John Bettis"
2664;"Crazy";2;270;223;"Willie Nelson"
2665;"Crazy On You";2;271;346;"Ann Wilson"
2666;"Crazy Train";2;272;346;"Ozzy Osbourne"
2667;"Crazy Love";1;273;228;"Van Morrison"
2668;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
2669;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
2670;"The End of the World";2;428;177;"Sylvia Dee"
2671;"I Can't Stay Mad at You";4;428;149;"Sylvia Dee"
2672;"Set Me Free";2;428;171;"Sylvia Dee"
2673;"Gonna Get Along Without You Now";3;428;156;"Milton Kellem"
2674;"Lost to a Geisha Girl";2;428;178;"Sylvia Dee"
2675;"My Last Date (With You)";4;428;167;"Sylvia Dee"
2676;"I'm Saving All My Love";3;428;159;"Milton Kellem"
2677;"I Can't Help You I'm Falling Too";4;428;150;"Harlan Howard"
2678;"It's My Party";3;428;166;"John Gluck"
2679;"What Does It Take (To Keep a Man Like You Satisfied)";4;428;174;"Harlan Howard"
2680;"The End of the World (Single Version)";2;428;156;"Sylvia Dee"
2681;"I Can't Stay Mad at You (Single Version)";4;428;130;"Sylvia Dee"
2682;"Set Me Free (Single Version)";2;428;150;"Sylvia Dee"
2683;"Gonna Get Along Without You Now (Single Version)";3;428;133;"Milton Kellem"
2684;"Lost to a Geisha Girl (Single Version)";2;428;156;"Sylvia Dee"
2685;"My Last Date (With You) (Single Version)";4;428;134;"Sylvia Dee"
2686;"I'm Saving All My Love (Single Version)";3;428;133;"Milton Kellem"
2687;"I Can't Help You I'm Falling Too (Single Version)";4;428;118;"Harlan Howard"
2688;"It's My Party (Single Version)";3;428;133;"John Gluck"
2689;"What Does It Take (To Keep a Man Like You Satisfied) (Single Version)";4;428;150;"Harlan Howard"
2690;"I'm Falling Too";4;428;162;"Harlan Howard"
2691;"I Forgot More Than You'll Ever Know";4;428;156;"Cecil Null"
2692;"I Can't Help You (I'm Falling Too)";4;428;150;"Harlan Howard"
2693;"I'm a Lover (Not a Fighter)";4;428;150;"Harlan Howard"
2694;"I'm Gonna Change Everything";4;428;150;"Harlan Howard"
2695;"I'm Gonna Write a Song";4;428;156;"Harlan Howard"
2696;"I'm Keeping My Promise";4;428;150;"Harlan Howard"
2697;"I'm Sitting on Top of the World";4;428;150;"Harlan Howard"
2698;"I'm So Lonesome I Could Cry";4;428;150;"Hank Williams"
2699;"I'm Waiting Just for You";4;428;150;"Harlan Howard"
2700;"I've Got My Baby on My Mind";4;428;150;"Harlan Howard"
2701;"If I Kiss You (Will You Go Away)";4;428;150;"Harlan Howard"
2702;"It's Hard to Be a Woman";4;428;150;"Harlan Howard"
2703;"It's Too Soon to Know";4;428;150;"Deborah Chessler"
2704;"Let Me Get Close to You";4;428;150;"Harlan Howard"
2705;"My Last Date (With You) (Single Version)";4;428;134;"Sylvia Dee"
2706;"My Tears Don't Show";4;428;150;"Harlan Howard"
2707;"Nobody But You";4;428;150;"Harlan Howard"
2708;"Oh Lonesome Me";4;428;150;"Don Gibson"
2709;"Poor Little Rich Girl";4;428;150;"Harlan Howard"
2710;"Release Me";4;428;150;"Eddie Miller"
2711;"Someday (You'll Want Me to Want You)";4;428;150;"Jimmie Hodges"
2712;"The End of the World (Single Version)";2;428;156;"Sylvia Dee"
2713;"The One You Slip Around With";4;428;150;"Harlan Howard"
2714;"This Empty Place";4;428;150;"Harlan Howard"
2715;"Too Many Rivers";4;428;150;"Harlan Howard"
2716;"What Does It Take (To Keep a Man Like You Satisfied) (Single Version)";4;428;150;"Harlan Howard"
2717;"When I Get Through With You (You'll Love Me Too)";4;428;150;"Harlan Howard"
2718;"Where I Ought to Be";4;428;150;"Harlan Howard"
2719;"Where Is My Castle";4;428;150;"Harlan Howard"
2720;"Don't Speak";3;234;256;"Gwen Stefani"
2721;"All I Wanna Do";2;326;227;"Sheryl Crow"
2722;"Love Is A Battlefield";3;429;263;"Holly Knight"
2723;"The Look Of Love";13;430;189;"Burt Bacharach"
2724;"Can't Help Falling In Love";3;30;177;"Hugo Peretti"
2725;"Blue Suede Shoes";2;337;152;"Carl Perkins"
2726;"Toxic";3;37;213;"Cathy Dennis"
2727;"I'm Yours";3;9;227;"Jason Mraz"
2728;"Crazy Little Thing Called Love";2;2;153;"Freddie Mercury"
2729;"Crazy";3;193;196;"Gnarls Barkley"
2730;"I Want To Hold Your Hand";3;354;153;"John Lennon"
2731;"The Scientist";2;20;263;"Guy Berryman"
2732;"Where Did You Sleep Last Night";2;431;340;"Lead Belly"
2733;"All I Have To Do Is Dream";2;325;148;"Boudleaux Bryant"
2734;"Viva La Vida";2;32;269;"Guy Berryman"
2735;"Hotel California";2;21;433;"Don Felder"
2736;"Bohemian Rhapsody";2;12;547;"Freddie Mercury"
2737;"Umbrella";3;3;263;"TheDream"
2738;"Smooth";3;8;295;"Rob Thomas"
2739;"Brown Eyed Girl";2;339;186;"Van Morrison"
2740;"Ain't No Sunshine";18;196;137;"Bill Withers"
2741;"Landslide";2;432;267;"Stevie Nicks"
2742;"What's Going On";18;160;236;"Marvin Gaye"
2743;"Every Breath You Take";2;187;273;"Sting"
2744;"Sweet Home Alabama";2;433;301;"Ed King"
2745;"Uptown Funk";3;10;242;"Mark Ronson"
2746;"Ain't Nobody";18;434;260;"Jakob Dylan"
2747;"Rehab";3;220;246;"Amy Winehouse"
2748;"Billie Jean";3;24;238;"Michael Jackson"
2749;"Hey Jude";3;221;433;"John Lennon"
2750;"Hit Me With Your Best Shot";2;351;176;"Eddie Schwartz"
2751;"Hallelujah";6;435;228;"Leonard Cohen"
2752;"Poker Face";3;112;219;"Lady Gaga"
2753;"Livin' On A Prayer";2;23;286;"Jon Bon Jovi"
2754;"Don't Stop Believin'";2;13;257;"Jonathan Cain"
2755;"In The Air Tonight";2;399;348;"Phil Collins"
2756;"Stairway To Heaven";2;22;480;"Jimmy Page"
2757;"Every Little Thing She Does Is Magic";2;345;259;"Sting"
2758;"I Will Always Love You";3;4;304;"Dolly Parton"
2759;"Walking On Sunshine";3;436;209;"Kimberly Rew"
2760;"Killing Me Softly";18;357;256;"Charles Fox"
2761;"I Wanna Dance With Somebody";3;222;280;"George Merrill"
2762;"Respect";18;146;154;"Otis Redding"
2763;"My Girl";18;322;186;"Smokey Robinson"
2764;"The Boys Of Summer";2;437;297;"Don Henley"
2765;"No Diggity";17;223;252;"William Drayton"
2766;"Shape Of You";3;438;242;"Ed Sheeran"
2767;"Tiny Dancer";2;439;360;"Elton John"
2768;"Sweet Child O' Mine";2;14;304;"Guns N' Roses"
2769;"Crazy In Love";1;1;238;"Shawn Carter"
2770;"Baby Boy";1;1;263;"Shawn Carter"
2771;"Naughty Girl";1;1;232;"Shawn Carter"
2772;"Yes";1;1;213;"Shawn Carter"
2773;"Speechless";1;1;269;"Shawn Carter"
2774;"Signs";1;1;269;"Shawn Carter"
2775;"The Closer I Get To You";1;1;269;"Shawn Carter"
2776;"Dangerously In Love 2";1;1;269;"Shawn Carter"
2777;"Be With You";1;1;269;"Shawn Carter"
2778;"Cater 2 U";1;1;269;"Shawn Carter"
2779;"Kissing You";1;1;269;"Shawn Carter"
2780;"Gift From Virgo";1;1;269;"Shawn Carter"
2781;"Daddy";1;1;269;"Shawn Carter"
2782;"Brown Skin";1;1;269;"Shawn Carter"
2783;"Halo";1;127;269;"Shawn Carter"
2784;"If I Were A Boy";1;127;269;"Shawn Carter"
2785;"Single Ladies (Put A Ring On It)";1;127;269;"Shawn Carter"
2786;"Diva";1;127;269;"Shawn Carter"
2787;"Ego";1;127;269;"Shawn Carter"
2788;"Hurt Locker";1;127;269;"Shawn Carter"
2789;"Sweet Dreams";1;127;269;"Shawn Carter"
2790;"Video Phone";1;127;269;"Shawn Carter"
2791;"Hello";1;127;269;"Shawn Carter"
2792;"Radio";1;127;269;"Shawn Carter"
2793;"Why Don't You Love Me";1;127;269;"Shawn Carter"
2794;"Satellites";1;127;269;"Shawn Carter"
2795;"BrokenHearted Girl";1;127;269;"Shawn Carter"
2796;"Ave Maria";1;127;269;"Shawn Carter"
2797;"Smash Into You";1;127;269;"Shawn Carter"
2798;"Suga Mama";1;126;269;"Shawn Carter"
2799;"Déjà Vu";1;126;269;"Shawn Carter"
2800;"Get Me Bodied";1;126;269;"Shawn Carter"
2801;"Upgrade U";1;126;269;"Shawn Carter"
2802;"Ring The Alarm";1;126;269;"Shawn Carter"
2803;"Kitty Kat";1;126;269;"Shawn Carter"
2804;"Freakum Dress";1;126;269;"Shawn Carter"
2805;"Green Light";1;126;269;"Shawn Carter"
2806;"Irreplaceable";1;126;269;"Shawn Carter"
2807;"Resentment";1;126;269;"Shawn Carter"
2808;"Listen";1;126;269;"Shawn Carter"
2809;"Beautiful Liar";1;126;269;"Shawn Carter"
2810;"Flaws and All";1;126;269;"Shawn Carter"
2811;"Party";1;237;269;"Shawn Carter"
2812;"Love On Top";1;237;269;"Shawn Carter"
2813;"Countdown";1;237;269;"Shawn Carter"
2814;"End Of Time";1;237;269;"Shawn Carter"
2815;"I Care";1;237;269;"Shawn Carter"
2816;"I Miss You";1;237;269;"Shawn Carter"
2817;"Run The World (Girls)";1;237;269;"Shawn Carter"
2818;"A Whiter Shade of Pale";2;393;419;"Gary Brooker"
2819;"The Logical Song";2;395;266;"Rick Davies"
2820;"Hey Jude";2;221;461;"John Lennon"
2821;"Wish You Were Here";2;440;321;"Roger Waters"
2822;"Let It Be";2;425;258;"John Lennon"
2823;"Stairway to Heaven";2;22;484;"Jimmy Page"
2824;"Hotel California";2;21;435;"Don Felder"
2825;"Bohemian Rhapsody";2;12;547;"Freddie Mercury"
2826;"Smoke on the Water";2;408;342;"Ritchie Blackmore"
2827;"Sultans of Swing";2;441;415;"Mark Knopfler"
2828;"Money for Nothing";2;402;365;"Mark Knopfler"
2829;"Riders on the Storm";2;191;427;"Robby Krieger"
2830;"Sweet Child o' Mine";2;14;370;"Guns N' Roses"
2831;"Every Breath You Take";2;187;272;"Sting"
2832;"Angie";2;442;336;"Mick Jagger"
2833;"Baba O'Riley";2;335;432;"Pete Townshend"
2834;"Imagine";2;443;233;"John Lennon"
2835;"Born to Run";2;199;360;"Bruce Springsteen"
2836;"Free Bird";2;347;438;"Allen Collins"
2837;"My Sweet Lord";2;444;415;"George Harrison"
2838;"Layla";2;401;417;"Eric Clapton"
2839;"Yesterday";2;445;153;"John Lennon"
2840;"Good Vibrations";2;349;213;"Brian Wilson"
2841;"Ticket to Ride";2;445;152;"John Lennon"
2842;"Purple Haze";2;192;182;"Jimi Hendrix"
2843;"American Pie";2;446;433;"Don McLean"
2844;"Hallelujah";2;31;231;"Leonard Cohen"
2845;"Crazy";2;193;233;"Sylvia Robinson"
2846;"Like a Rolling Stone";2;447;430;"Bob Dylan"
2847;"I Want to Hold Your Hand";2;354;153;"John Lennon"
2848;"All Along the Watchtower";2;448;182;"Bob Dylan"
2849;"Sympathy for the Devil";2;219;420;"Mick Jagger"
2850;"What's Going On";2;160;231;"Marvin Gaye"
2851;"Every Little Thing She Does Is Magic";2;345;269;"Sting"
2852;"Losing My Religion";2;449;279;"Michael Stipe"
2853;"Wonderwall";2;427;269;"Noel Gallagher"
2854;"Smells Like Teen Spirit";2;114;301;"Kurt Cobain"
2855;"No Woman No Cry";2;450;372;"Bob Marley"
2856;"Yesterday Once More";3;451;269;"John Bettis"
2857;"I Will Always Love You";3;4;286;"Dolly Parton"
2858;"I Want It That Way";3;224;223;"Max Martin"
2859;"We Are the World";3;452;310;"Michael Jackson"
2860;"I Will Survive";3;33;217;"Dino Fekaris"
2861;"I Just Called to Say I Love You";3;453;266;"Stevie Wonder"
2862;"Every Breath You Take";3;454;272;"Sting"
2863;"Take On Me";3;29;193;"Morten Harket"
2864;"The Power of Love";3;183;256;"Gerry DeVeaux"
2865;"Careless Whisper";3;225;316;"George Michael"
2866;"Billie Jean";3;24;321;"Michael Jackson"
2867;"Life Changes";4;455;212;"Thomas Rhett"
2868;"Most People Are Good";4;455;198;"David Frasier"
2869;"Sixteen";4;455;193;"Thomas Rhett"
2870;"Drink A Little Beer";4;455;183;"Rhett Akins"
2871;"Marry Me";4;455;204;"Thomas Rhett"
2872;"Unforgettable";4;455;222;"Thomas Rhett"
2873;"Smooth";4;455;194;"Thomas Rhett"
2874;"Leave Right Now";4;455;225;"Thomas Rhett"
2875;"When You Look Like That";4;455;191;"Thomas Rhett"
2876;"Sweetheart";4;455;199;"Thomas Rhett"
2877;"Craving You";4;455;207;"Thomas Rhett"
2878;"Grave";4;455;214;"Thomas Rhett"
2879;"Kiss Me Like A Stranger";4;455;197;"Thomas Rhett"
2880;"Makin' Me Look Good Again";4;455;194;"Thomas Rhett"
2881;"Gone Too Soon";4;455;192;"Thomas Rhett"
2882;"Remeber You Young";4;455;202;"Thomas Rhett"
2883;"Beer Can't Fix";4;456;212;"Thomas Rhett"
2884;"Look What God Gave Her";4;456;194;"Thomas Rhett"
2885;"That Old Truck";4;456;213;"Thomas Rhett"
2886;"Don't Threaten Me With A Good Time";4;456;198;"Thomas Rhett"
2887;"Center Point Road";4;456;231;"Thomas Rhett"
2888;"Remember You Young";4;456;206;"Thomas Rhett"
2889;"Vacation";4;456;211;"Thomas Rhett"
2890;"Don't";4;456;188;"Thomas Rhett"
2891;"Things You Do For Love";4;456;209;"Thomas Rhett"
2892;"Every Little Thing";4;456;213;"Thomas Rhett"
2893;"Dream You Never Had";4;456;207;"Thomas Rhett"
2894;"Where You Come From";4;456;211;"Thomas Rhett"
2895;"Barefoot";4;456;213;"Thomas Rhett"
2896;"Look What God Gave Her (feat. Little Big Town)";4;456;206;"Thomas Rhett"
2897;"Beer Can't Fix (feat. Jon Pardi)";4;456;215;"Thomas Rhett"
2898;"Things You Do For Love (feat. Little Big Town)";4;456;204;"Thomas Rhett"
2899;"Yours If You Want It";4;456;199;"Thomas Rhett"
2900;"Remember You Young (feat. Maren Morris)";4;456;204;"Thomas Rhett"
2901;"Can't Be Replaced";4;457;213;"Thomas Rhett"
2902;"Crash and Burn";4;457;213;"Thomas Rhett"
2903;"South Side";4;457;193;"Thomas Rhett"
2904;"Vacation";4;457;208;"Thomas Rhett"
2905;"Playing With Fire";4;457;197;"Thomas Rhett"
2906;"Tangled Up";4;457;207;"Thomas Rhett"
2907;"Die A Happy Man";4;457;210;"Thomas Rhett"
2908;"It Goes Like This";4;457;212;"Thomas Rhett"
2909;"Make Me Wanna";4;457;193;"Thomas Rhett"
2910;"Baby Got Back";4;457;203;"Thomas Rhett"
2911;"Single Girl";4;457;195;"Thomas Rhett"
2912;"Ran Outta Beer";4;457;201;"Thomas Rhett"
2913;"Anthem";4;457;212;"Thomas Rhett"
2914;"Getting Good";4;457;192;"Thomas Rhett"
2915;"American Spirit";4;457;202;"Thomas Rhett"
2916;"I Feel Good";4;457;204;"Thomas Rhett"
2917;"Lost In Your Eyes";3;458;239;"Debbie Gibson"
2918;"Heaven Is A Place On Earth";3;459;225;"Rick Nowels"
